Business ID, Review Count, # of check-ins, Tip count, Business Weight, Avg Influencer Weight,Avg Stars, True Stars 
K8uEjjG15w9k_ZxpQrr4WQ,9,12,2,50,91.4285714286,3.2857142857,3
V5QdxePG-pGPXVPHSLLM9A,162,776,92,3550,360.35,4.1,4
l-Xv5Kmg2gilJI3-DGVCqw,68,494,27,1200,683.8,3.85,3.5
Z8COB4whbjphUrWNRXtZ_A,23,174,11,75,52.25,3.65,3.5
xiA7_Y02ygsd2TmhEJXsqQ,54,141,19,850,271.15,3.3,3
-_MW8aOOA_bJAA2kOv8X2g,6,6,0,0,22.8333333333,2.5,2.5
QsVvg5etH0uGjF6lyHbgtg,12,79,1,25,207.8181818182,3.9090909091,4
F3wzildlt2jM4OAQ2Z0ZJw,4,15,3,0,45.5,4.5,4.5
SGXxugJwTuR4BI7qKso4cg,28,29,4,200,32.85,2.25,2.5
61YLSb7jk5C0lvPuguvdXw,67,142,7,1175,97.55,3.6,4
p5YO2FZzwktYgtKOUynM-w,8,0,0,25,15.8571428571,3.4285714286,3.5
lJ42TdBYPhu5YL0S1MTx2A,15,4,0,0,21.9333333333,2.2,2
3OauvrqUU8nDLWcW6q9hGQ,142,407,67,3050,176.85,3.7,3.5
Iv68yYa5xgDD_8Jl2uJbLA,6,0,1,25,37,3.4,3.5
xczdDnDIUoVZ2ILT9nEvPA,22,17,4,50,230.4,2.65,3
9q0T11qr73CgUlLM1amWMA,4,21,1,0,46,2.5,2.5
dN7jZBhQMDIiZLHiEC-0dQ,3,0,2,0,11,1.6666666667,1.5
32TNAtF2XVRYr1W_0deWMw,9,11,0,50,12.4285714286,3,3
qecLHHzAwgkkeA1bG81vmw,57,80,8,925,251.15,3.45,3
EUmfOpiQxJ5yaEMypI30gQ,413,1901,180,9825,419.35,3.95,4
qgVp-2nMz_3LwQvJRyOnng,4,7,0,25,39.3333333333,3,2.5
aH-nESmW4XmmIdcAe7R-pA,11,23,3,25,60.6,3.4,3
UY0bwSVLcBcMTCYbUycdMw,15,10,5,125,18.3,4,4
7F0EpKh7pyvMCcd-ds2nvw,3,6,1,0,30.3333333333,2,2
2qqzGBLM9VFwjIuiEKHspg,168,760,65,3700,462.35,3.15,4
FJidk-NP4mxLJJPGaHUVJQ,33,3,3,325,33.8,3.15,3
grpKIY7PepztAJ4w_RLVNw,15,30,5,100,132.1818181818,3.1818181818,3
l10ijcw6AvGgYU6DUNw3Sw,6,4,0,25,181.6,3.6,3
hxkCasKFYQfujV3yPoxEFg,6,0,0,25,26.8,2.6,3
mMbEPzRrRTKhSVb-rOgdUw,18,25,7,75,86.6,3.6,3.5
3SrWEUCWNy4lDq7ElWmtwA,11,6,1,50,74.2222222222,4.1111111111,4
zRqU9_TTVNSo9d23fL8qgQ,6,0,1,25,17.2,1.4,1.5
UShkaXp-fKmQQX1KicEA0w,7,0,0,25,297.8333333333,3.3333333333,3
5j42VVdxGvMutcS44ZlWaw,28,56,8,200,89.7,3.15,3.5
JF4Ge_KqznXoZ-zmk_veQw,24,50,3,100,64.2,2.8,3
ay9zqzRGydZz_zfgSt05WQ,36,62,15,400,176.4,3.15,3.5
qmWHUP03Sq4RlKcezB9L0Q,4,28,2,0,308.25,3.5,3.5
HUif3t3SUkfb4T1cTXzMHA,8,0,0,0,9.25,2.375,2.5
YCCDMLcb7UW8G-o_HsWiiA,245,421,66,5625,860.4,4.05,4
wdjehzTZcqSzYRKSy2S7UQ,15,8,1,25,443.1428571429,4.7857142857,4.5
IQnq2pP-beGuCQcoAu3Z6g,4,4,0,25,6.3333333333,2,2.5
TpNz3nBaw4tEz_tnnxH-4A,102,160,16,2050,184.1,3.2,3.5
KBkyhge5PfKW4q-p13Al_A,4,10,1,0,13.25,3.5,3.5
n0p8WRWAT5W6Ea3bcDJdqw,44,256,35,600,81.6,4.4,4.5
c5mGzf4ovtEglIzlXsL6rA,46,435,17,650,97.7,3.5,3.5
RGDyf8-PyzyS9Lzs9bkvgA,145,516,40,3125,168.55,4.05,4
pQHvInuWo1L6rFG4dAGkcw,35,47,16,375,43.05,4.4,4.5
FwYIyHrdkkB28wbbEDJ9Hg,97,219,25,1925,83.2,3.6,3.5
RhjCS-1sX3TaxxL8VP3lWA,3,0,0,0,39.6666666667,3.3333333333,2.5
iRg16D8dWjmv70NF68kgRA,45,62,10,625,103.7,4.35,4
7LAtL5exU4nrC-5W6HT4cQ,26,0,0,150,28.75,3.8,3.5
t1RDIX-MuTqCXxIYvgD6jg,6,0,2,75,19,2.6666666667,2.5
YJVEaEsvgoZvI_s04hb7iQ,58,193,31,950,169.8,4.25,4.5
Jd6cHRP4JXdK2MP1NUWL_w,61,53,17,1025,233.4,4.1,4
wxQamxLLHo_2d5Kgs70kOw,3,5,2,0,25.3333333333,2.3333333333,2.5
LM9d5wQcVqh97g7qpCQ88A,14,16,0,25,26.6923076923,4.1538461538,4
9_FIneSa_gZp56_RO1Zhkw,17,123,14,50,25.6666666667,3.9333333333,4
AYeeWujHF-va8vJME8Qxgg,88,434,32,1700,324,3.3,3.5
tkJxuuPfsxktzf4LPUxxGw,13,4,0,25,16.9166666667,3.75,4
apGVTRZRCQ9-89hu2qW-vw,64,103,6,1100,157.45,3.95,4
n-iA7O3vKAgCMk3Caf2Syw,52,227,34,800,83.65,3.85,4
ggBkO170QkYZAezFGMKYjQ,7,3,0,0,315.2857142857,3.2857142857,3.5
nNKUkjTaGWW3I3XkpHF5Hg,30,225,11,250,111.1,3.25,3
BtWrVv_GxLQGFJLt97_Bdw,5,3,0,25,47.75,1.25,1.5
aUf8ft9oEJeaGlTrQDVP9Q,3,10,1,25,14.5,3.5,4
NlH2I30NNDocEC-j62MxIQ,23,22,4,75,56.55,3.45,3.5
v-6-IYvX9BjdnA58qqrNPQ,6,0,1,50,3.75,2.5,2.5
l2VDG2OSDQiw5l_MLPx8IQ,4,0,0,75,2,3,3
mms3-uX7mK42Hj8fJqsPfw,41,150,22,525,57.1,2.7,2.5
fDSr3A-e4ED-4i3cwykExg,91,298,43,1775,109.6,4.05,3.5
nA4oBEtQ9e85aBnfzB63wA,3,0,1,0,25,2,2
Tk4BA8X5kkXxAFTs9piHMA,99,190,24,1975,244.1,3.7,3.5
kLHPR_eUmAsOl-XLJSSO2Q,16,6,2,25,6.8,3.0666666667,3
eL1IZGEWOZTbxdcqqgZjfw,14,18,4,50,8,3.4166666667,3.5
0f9yhyfnyWB9hF85PNmcLQ,51,117,13,775,134.9,3.85,4
u9HjSlbVxJ-X0kF-eg2kMQ,44,46,11,600,66.3,3.55,3.5
sjO66SM-zICJr5VyumMuqA,118,336,28,2450,241.8,3.9,4
QD8wcMoJ7YPBCA5uKA27zg,52,96,27,800,80.1,3.6,3.5
3rFTT43tQg992no381rVvQ,17,14,3,175,109.7,4.1,4
vkRpoXtEaL4UEERUWMp7YQ,3,0,0,0,32.3333333333,4.3333333333,4.5
gUT2SESEp7nV6kDYipHZeA,5,21,3,0,89,2.6,2.5
0NYKE2qvRQAuE09bIQAViQ,6,0,1,25,8.8,3.8,4
xqO1fp2zuxeeYjPeGP2Eaw,22,215,9,50,73.95,3.45,3.5
WSVTLvvvj5EDpY6OPhpdbg,6,0,0,50,12.5,4,3.5
xheJf3qJLLf4-Ck8ay3GFg,560,2226,166,13500,652.35,2.95,3
um2sEf_ITsCc536kPQ6Umg,22,20,4,75,102.1578947368,3.2105263158,3.5
HXzOQy2IN02VIOIgY22Fkw,31,43,6,275,39.7,3.95,4
TFvvI_MxoTg-rNHpvh3QeA,9,16,7,0,28.2222222222,3.1111111111,3
PHNMV823vq7PKkG_aTc5Vw,16,24,2,125,34.5454545455,4.1818181818,4.5
17DI33J8TkcfzyoiIYLQIw,105,278,28,2125,274.45,3.7,4
uUNTNwbyDO7WK8ZgCxHxzw,5,5,1,50,165,2.6666666667,2.5
AE7TfOrefJCI_qTvUoAezA,12,8,0,0,137.25,3.9166666667,4
zXg2O_QnpHQVD7e1azAu_w,46,192,17,650,66.75,3.05,3.5
qVoWe3nVVkg5KSOmQpntIw,41,89,9,525,148,3.65,3.5
bZiKrJSmW1--q4VB7aA97Q,3,0,0,0,58,4,4
Bn-uexjtzqZfeQKpxLMTDA,56,113,17,900,70.4,3.65,4
E77k6ZiJ5uGuUiknlj8YOg,70,182,23,1250,190.1,3.5,3.5
lhSjLswRD8jh6SNGc2DCSA,103,429,32,2075,309.55,3.45,3
U166qieBZu1dzTBoRbYDzg,13,0,1,25,5.5833333333,3.8333333333,4
rEOLxrWxlE0k6Sbtp5c8Rg,11,21,2,25,24.2,3,2.5
xoYY0F5hrs00h285tWmZZA,92,105,14,1800,337.15,3.2,3.5
E4b5OC_6mZ0V7B6Nyjncsg,142,579,34,3050,699.2,4.15,4
1xu5wFd0TeBg6xNBiRtknw,22,27,7,50,80.5,3.7,4
lXH_b_HFUIlcPD5A30QZrQ,9,0,0,25,27.5,3,2.5
EXhgynZdOfPAbIn0_O-e_w,7,6,2,0,13.4285714286,2.5714285714,2.5
QKZfKyU8ZGy2UMfV7pnXtg,57,56,5,925,44.65,3.55,3.5
962X1LkIYgJkov8NIuGmfA,29,61,5,225,81.65,3.85,4
v3VHHliT2rvWT0id5QiAgQ,4,3,0,25,193.6666666667,2.6666666667,3
wXi3tA0rkTJTqdJ31PUv8g,3,0,1,0,86.6666666667,2.6666666667,2.5
2xuhzqiZz4T5vNdzEgT7fQ,10,10,0,25,25.1111111111,3.5555555556,3.5
XfFdm2wlaO3IDh-i1O-DTQ,80,112,11,1500,421.7,3.95,3.5
1nsxori657cAx2hiyYb4rA,7,9,1,25,28.3333333333,4.3333333333,4.5
CPC9LXgq7G_H_hCCfKoodg,51,54,5,775,36.05,3.2,3.5
Bc4m5IciNPj4fB1R6n0KqA,11,7,1,0,212,3.9090909091,3.5
sUydeg5qDuN_CSy6EFVaWQ,26,19,6,150,48.6,4.15,4
_vuqFcv8et3oK52SF2rcFg,11,16,2,25,28.1,3.1,3.5
PGKwfZWAIf8WjGV6O1Homg,3,0,1,0,390.3333333333,3,3
EpascFEAih49O5Un4f2AFw,17,7,2,25,73.375,3.75,4
SMMIxpqCQAFVj_S2tsPn6A,18,71,6,25,18.7058823529,2.8823529412,3
y-mae7E1GabtYgVwhiWnXQ,7,5,5,25,21.5,4.6666666667,4.5
vD1O9KUC8SeThsD0xltBpw,77,204,18,1425,233.25,3.4,4
WjYJlmKwdYsNEcrJ6D0C_A,63,77,10,1075,152.4,3.35,3.5
UE4h9OXNzNInmxseAkUihw,101,355,28,2025,202.85,3.7,4
_B5RZxl6S3nLVV3j0UoQew,10,5,2,0,17.2,4.6,4.5
tj7ieGF-xGKV7Ub-jdZa6A,11,7,1,25,10.4,4.1,4
nNOPWMUqJVxX7nv8N5E-4g,39,119,16,475,21.4,3.2,3
szC_5NV4fYgigsztSM79Og,4,28,0,0,17.25,1.75,2
lTL16yYWg32f15lbgbFjwQ,5,6,0,0,10,2.6,2.5
XaXoAiKm4IbkMmuaLq6NNg,12,19,2,25,22,4.3636363636,4.5
EtrV3cQqSt8BvUqYpB_d4g,5,43,1,25,35.25,4.5,4
SPDZwe31_-A9rsiwq5WAUQ,4,8,0,0,11.75,4.25,4
AN23tYS2mnfqd6ll4VfWRQ,8,0,1,0,15.875,4.375,4.5
3gnDBhKNZ3JwQkM80G5mfw,18,61,2,0,36.1666666667,2.9444444444,3
-YgM1XtGcStBpPT_ooNmdw,6,24,1,25,13.6,2.2,2
y3BaMdz1A_Bd6xYLquh5gQ,43,183,17,575,78.3,3.7,3.5
a7lkm_8HM9izrfJWhAK8iA,19,38,1,75,28.9375,2.375,2.5
g9sBcVyH1MXLiTPDo06Wig,26,34,8,150,399.1,3.9,3.5
Z2H8MyZHQGxcxjLLrJoZFA,10,43,7,25,138.7777777778,3.3333333333,3
UFyNuxNcuoJ6peYZANEh5w,115,189,12,2375,335.95,3.25,3.5
Q5Ndbf-kGsUMAQrG8aoDkw,137,26,4,2925,231.95,2.9,3
RJquknTxmUKhbziIS9hSnw,173,438,31,3825,491.75,4.3,4
sJg0ELnsDeuFUJcVubF98g,33,118,15,325,120.9,3.9,4
rKOSmt3oKFUaHHN0Y_YOHg,142,292,28,3050,236.65,3.85,4
vwcrtzGmBpQEfK-1xlrmyQ,11,25,1,0,65.7272727273,4.3636363636,4.5
LvnADJcjlE489gUKxVC3cg,19,5,3,25,43.8888888889,3.2222222222,3.5
lg1BrK8zf2DVkUdbwkTkSw,349,1151,149,8225,446.55,3.85,3.5
JyOWfIFwzz1rq_NUdwXMRQ,65,22,5,1125,461.4,3.65,3.5
z67yrh03lRSANrpPsRcTfw,441,1456,151,10525,640.9,4.2,4
aV4g1yMKv75FZGWs4a_2Bw,4,5,5,0,33,3,3
JHUcIssf3crggsVxfQ8q8w,31,199,26,275,179.6,3.6,3.5
fn3O1E8rwu673ifipPXPvQ,21,207,18,50,81.8421052632,2.7894736842,3
pU8beAibeYjH5-KTsJqVYg,178,290,43,3950,618.8,3.2,3
n7tBHCvezCT4YophjHxciA,35,43,3,375,64.9,3.95,4
JwkYf9wctZI0dSJsjHeVeA,12,39,0,25,18.2727272727,3.2727272727,3.5
C-meIkdths2snHHROX0dDA,3,8,0,0,86.6666666667,4.6666666667,4.5
Titx8v6XuPPBt16FVwV3Og,3,0,0,0,14.3333333333,3,3
JFtE_LnG2D8jYKxiWaVfzg,20,34,2,75,11.7058823529,2.9411764706,3
s9wjkr7qf8DVJYuRiLk30Q,5,27,2,0,65.8,3.8,4
X4M2eZFUlzkPwI1xr8ZdhA,48,69,6,700,37.9,3.4,3.5
-ntkzXz9IpDkH588QRzazQ,7,12,0,0,9.1428571429,2.2857142857,2.5
0p3MbCriuvH9hgqRK9W-LA,4,5,0,50,33,4.5,3
bxF5KhZbBhVk3usx58FgVg,10,7,0,0,7.4,2.6,2.5
Ut1ONI32lpEgTQrV4_aqDA,6,13,0,0,17.8333333333,1.3333333333,1.5
DgKTPEdH5yk552xBU5lgCw,5,13,3,0,6.8,2.6,2.5
S5hhvcIx8UKUqpZrnd81pA,7,0,1,0,33.2857142857,3.5714285714,3.5
e8EODhFjwcYUzt_qFKJWzw,4,11,0,0,66,4.75,5
EZwI5OaiqJq2w2_z6qP0rQ,9,11,2,50,154.7142857143,1.7142857143,2
GeJ-B98ljcntQSjzsJTnIA,19,128,5,100,40.7333333333,3.6666666667,3.5
120FPCmDjdvuHrAnRmHKKQ,9,22,2,25,8.625,2.375,2.5
Fn5eocQntKgSQaZdcZn-HQ,4,0,0,0,4.5,3.5,3.5
iun1duUP2DH4i05GFKeDcw,17,13,1,25,22.0625,3.5625,3.5
fprvphULe1moL5FtfiAIHA,4,11,0,0,67.5,3.25,3.5
qZvOUSrOPDvtqCXdeuVacg,13,57,4,50,21.2727272727,3.2727272727,3
S3Pa4MsbTLKu6iVWB0ui1w,21,20,2,25,15.75,3.55,3.5
nz97EGzppkXKU_4cFuDxOg,9,37,1,25,12.125,3.125,3
OQiuH7p9g5il4A37ovvoag,27,52,4,175,19.45,2.5,2.5
xIk7L8_54MK7TvkX9P5keQ,3,6,0,0,6.6666666667,2.3333333333,2.5
y8rPxSf0m9Qc2A-wwiPkJw,3,0,0,25,8,2,2.5
GWy44IkifrxF-o4TeJf48Q,14,11,3,25,16.9230769231,3.7692307692,4
9B9xy9bPJbxxST_xxteZmw,4,7,1,75,1,4,4
yyFp6roweCVACGtzG77epw,3,5,1,0,20.6666666667,3,3
HlCumau3xO8vau_JAteqUg,43,52,6,575,105.1,4,4.5
JCJcqtpyMebMoBKqCpdPhQ,6,0,3,0,7,3.5,3.5
bjbkbKup-HqkkWRrEOk2cg,16,57,7,25,12.1333333333,2.7333333333,3
CMtl40yu6s1vB0bOjP0C_w,24,3,2,100,34.35,3.7,3.5
44LXMxCJo1tqmCpVq_cwbQ,99,333,55,1975,139.2,3.5,3.5
J8qrjr3GtTBat-ZGfHUmeg,146,600,45,3150,251.45,3.05,3
yZwWJQmisOgR5r1hMaTGyg,58,55,7,950,71.1,3.9,4
BqD7X5CHXnJ14YbBBlLx1w,990,1870,169,24250,1055.25,3.85,4
VY_tvNUCCXGXQeSvJl757Q,346,1771,193,8150,272.45,4.1,3.5
opHJx-AhrybR3mhMRRZF6w,53,44,14,825,331.75,3.6,3.5
Xq1_YvXpmg7edv2SzZuoIA,37,268,17,425,145.15,4.2,4
STrl6J58mZYOlLLJ8Z-DbQ,16,45,3,25,71.2666666667,3,3
6ZtftjQ18WUN3-IW_yA3tQ,54,117,14,850,137.3,3.8,4
ccC2ecxVEOF4t_kKce6f8Q,8,17,1,0,230,3.25,3.5
khUAi7h8c57uHdliKrv5FA,75,215,29,1375,148.5,4.2,4
It8Q9-l1EEtTr9NPpTgGPA,58,74,15,950,101.85,3.6,3.5
kxq88JF-PfdN8LanM7Uppg,19,65,11,25,21.1666666667,3.2222222222,3
Xy2ZggzKRL1iAgfpLim2jA,8,3,3,0,115.75,4.125,4
shCdCHRbnY5FTMJbWl-myQ,169,1113,74,3725,485.6,4,4
8_7FOY-N7MVhNM1F-PbAoQ,60,98,19,1000,212.25,3.6,3
tLwU1rOIqNmaP7e8e-0VEA,10,5,4,0,28,4,4
13lNc7KSuVHBrUybTR23qw,31,53,9,275,81.55,3.3,3.5
MxTa2R2tSXFRt6UPwmeTdg,3,3,2,0,17.3333333333,2.3333333333,2.5
0z9gKwvyYZGA0FMa1Tgugw,27,11,8,175,73.6,3.6,3.5
kN8gSKU7IyF5hZa4NIyRyQ,6,12,2,0,31.1666666667,2.1666666667,2
TVQAJGl5_xo2hsaWI7Ak5A,9,24,2,50,136,1.8571428571,1.5
W0-FuAN2yFAsJf4FPB9J-Q,4,5,2,0,6.75,4.25,4.5
0RIAwEggED60mK3mDSTr-Q,45,106,8,625,81.4,4,4
_W5QrZQPfqjj6njeqrGYEA,41,164,15,525,60.85,3.4,3
bneYjIvbcQknNkJ2lDwRZg,14,64,7,75,39.3636363636,4,4
RBivKqrbQ3D2gTdRFA8wwg,57,66,11,925,99.85,4.05,4
mAHwaQkC5zdQR_yg2q4L2w,3,3,0,0,12.3333333333,1,1
h-5TtlOf0Jm3Xnv1_ySq_A,4,7,3,25,4.6666666667,2.6666666667,2.5
mwp4SkYIkMdiIL4qGdjkdA,4,17,0,25,56.6666666667,2.6666666667,3
dREfKdUDLsSd1LL7-_6rLw,20,36,5,50,19.3888888889,3.6111111111,3.5
YMQaDtEceBPFW_C992CXSw,25,62,5,125,67.15,3.6,3.5
BcUpHTeh4kb7UdXvdFuZvA,5,8,3,25,44,2.75,3
z5FyOEvDcEUyuuSokinf9w,10,24,2,25,66.1111111111,3.7777777778,4
9Kb9ZRxBgS2c0ahuN1tbNA,3,51,7,0,38,2.3333333333,1
sUcCte6Gls8DQZ3leBUoRA,3,0,0,25,7,3,3.5
0s-OY8GuWszGYSMDAMw6kQ,4,7,1,0,14,4.75,5
GHiBDQpG5_FR5hhgnmisUg,5,3,1,0,62.2,2.8,3
nrOZZ51QaP5QElzo8dy_9w,3,0,0,25,77.5,3.5,4
nb3FTOUZ7EjLrkqyEekF-Q,3,6,2,0,46.3333333333,2.3333333333,2.5
vwpimAlN3l4zLqQ7hxh3zw,6,41,1,25,81.6,3.4,3.5
nCAMjFl8N4cpjj9zSnRJ6g,5,15,2,25,39.25,3.75,3
L2FNrbAAWwDA2Qgks7LVYg,13,42,0,75,16.7,2.4,2.5
ao9QoUXxxXJenr2Q1pYjAQ,16,46,3,25,27.4666666667,4.8666666667,5
iPU1CW1goUcwygrPxW0uHw,13,34,3,75,17.4,1.8,2
p8zOYTVe-xmBPVtWcJayAg,14,42,7,0,34.3571428571,3.5714285714,3.5
J6VGlQm6XaTMBEnSzdQTfg,8,13,0,0,169.25,2.125,2
0p-JqQ3DOXC90ad563C1FQ,52,91,11,800,140.05,3.8,4
qRh1toPTSiviGbg_601nHA,8,52,2,25,109.8571428571,2.8571428571,3
McKy_sfydwNte-TzzN5DUw,11,14,3,0,79.4545454545,3.4545454545,3.5
8P2lLn68_RY-DMP876rIBw,11,61,9,25,31.4,3.7,3.5
myQi5a626Biwo2vxN8vheA,5,33,5,0,32.2,3.4,3.5
C_Wf2dcaNrtMjNDcN8G-cQ,22,113,3,75,39.2631578947,3.2631578947,3
Dvt6FyGkBpcC_RafI8i4cw,5,11,2,25,415.5,3.25,3
bmDuW_5Lw-TZh57BvaIBDg,9,14,2,50,69,2.4285714286,2.5
Zsk4RTLdjZ3X_dp-hV9J6A,3,5,2,0,63.3333333333,3.3333333333,3.5
3gQBaDqYaJnPN6Sn7nCQbA,19,101,6,100,84.6666666667,4.3333333333,4.5
5CCMwfZll_eS8chsGRzjkQ,62,97,10,1050,160.15,3.3,3
ZamavR57HJegqTKIOM_BSg,13,12,4,50,128.1818181818,3.4545454545,3.5
-YGzPpGSzNGitITP_8ej6Q,4,17,1,25,116.6666666667,2.6666666667,2.5
ZDEbqGNLe4fADLiMYOHgBA,13,12,1,0,58.4615384615,3.6153846154,3.5
FHUEcYG-s-p1acJz_Z5aNQ,4,39,4,0,18.25,2.25,2.5
kqw4NDeEmszmASDqMGjRgw,6,46,4,25,53.6,3.4,3.5
0nCS2KIWbqV4p5UZ8zZ6TA,4,15,0,0,7,3.75,4
SKTz4abK3W7qEucBVSZ5nQ,5,14,0,50,21.3333333333,2,2.5
FnQBuMrZ4KJxVjo4lzNt3A,7,4,2,0,12.2857142857,3.8571428571,3.5
OC7XzLMjAer9e3LsA6pH2w,5,31,1,0,67.2,3.8,3
mHWFcOIT-CNbbID9LM-9Jg,31,57,3,275,64.25,4.15,4.5
69JkeoS2eX-km9aumK0d4w,57,86,15,925,99.95,3.85,4
LiRp5HHfquwpYNg3DogMWg,14,83,3,0,32.9285714286,2.5,2.5
dM1UPPgeQFczXxCwnTJK-w,11,62,3,100,142.4285714286,3.8571428571,3.5
UtFakbb6xa13w7XRzvd1cA,23,59,5,75,23.55,3.3,3.5
uQy54bl1sBcqRIw9MLLUSA,11,3,1,50,27.5555555556,3.2222222222,3.5
nytNqwUV63Hh_lplDN-TPA,5,0,1,25,11.75,3.75,3.5
2Cxq5noMJdIo-0K2zd8JYw,16,45,5,0,29.3125,3.75,4
bUxYCZqDzrSXKayJyM1zJg,17,51,6,25,49.3125,2.625,2.5
_qvxFHGbnbrAPeWBVifJEQ,18,21,5,0,16.2222222222,3.9444444444,4
y2pwQRP83R9v1MeNi8HP1w,8,0,2,25,10.4285714286,2.5714285714,2.5
XeYXXSN0cv8-YiqG3ozDZQ,30,73,8,250,92.7,4.15,4
lR9xjHv_xhFS4mW3Glm6QA,31,34,5,275,27.2,3.55,3.5
WrdrMp5lQjNblTU2ISqC0w,5,7,1,25,49,3.5,4
3HK-vpxevbiVQhnS_Zvpwg,4,25,0,25,11,4,4
m-dhT9kFWMd03B9HQolK_w,5,0,1,25,18.25,2,2
8_1veEvO7qUPdD7o-03Hgw,10,85,6,0,26.2,3.8,4
pbN5P5oHi0vWEOPudkpCNA,3,5,0,0,46,1.6666666667,1.5
LFg0Rx16jrrScMh1tt-FaA,5,15,1,0,26.2,1.8,2
aBDnyiQebQHC3_V3gefLrA,16,14,2,75,19.9230769231,4.2307692308,4
jVsMGTFEmKa-W7BmGqE-hw,4,43,1,0,97.25,3.75,4
IpnvOcTNFTbX8XRCU_SNBg,44,275,20,600,31.9,3.5,4
wXY_JLMjn9KFkxoEC4r0Xg,68,164,17,1200,41.9,3.25,4
3hMF86FemqR_sH8OOh6sYQ,3,5,2,0,91,3,2.5
hnN3SAfSThUHPEq4rLtC2g,5,34,7,0,43.4,4,4
DizxFKuAw6Bhg7llz3cXeg,17,38,4,25,14.3125,4.0625,4
e9WK4peZfqgUN0BOp-CWAQ,3,8,1,25,3.5,1,1.5
eoMLAjvo97vK0mMA2O4Zmg,10,27,4,50,37.75,3,3
Ec6g1-_FVSrkrkdPz9sMGw,3,5,1,0,26,3.3333333333,3.5
bKXiuZuAWoYLsEgDGsZlvQ,17,36,6,75,28.6428571429,3.5,3.5
r6EvgcAXNRYR610J1eQBJQ,3,17,2,0,49,3.6666666667,4
w98bAV20hiqX1WBGcPNd8Q,6,49,4,0,32,3.3333333333,3.5
_Lib9F27TqM4mD-_r6J9YQ,3,5,0,0,31.6666666667,3.6666666667,3.5
ZXy2u7JzQvAKadEV-Do7-g,16,10,0,0,25.6875,3.5625,3.5
19R96ARU7-qDBjJBZrhg9w,10,15,2,0,21.2,2.7,2.5
T81Yc4_Mu6hehSs7F1yZLw,11,70,2,25,65.6,3.4,3.5
EbMnI7T81l7xQ0tjiSZV-w,3,0,1,0,32,4,4
UcAlpX1rdrP_W54bgmNhMw,14,8,1,75,64.7272727273,3.3636363636,3
8--DLKJ-NY-bW8fSIDXa0Q,3,5,3,25,2,3.5,2.5
HFWTazpCx-DRhztgER0DbQ,48,72,4,700,45.4,2.45,3
b3m7PUh16AWtPGrqTfYFlA,4,7,2,0,217,3.5,3.5
j-U9T0SzyvH04FYmRPjT5w,19,122,8,75,17.75,4,4
mVqQ3jT6WvhWd_-vUlPX6Q,14,66,4,0,20.7142857143,4,4
iUmqhLRFVo34WswW55Nlog,7,26,0,25,13.1666666667,2.5,2.5
3uty2cB6NzZn6CM-8udUew,5,18,1,0,31.4,3.4,3.5
yVhZLUJPs5-gj_sA7__5fQ,13,82,5,50,61.7272727273,3.7272727273,3.5
gapBHDKvcnkUzCtl6CtkRw,18,59,9,25,23.1176470588,2.8823529412,3
RgY2o2itW7-ydy228N5xhQ,17,255,9,75,39.0714285714,3.2142857143,3
p9amH4v0zP1BQgJhYjeUMg,25,220,14,175,24.3333333333,3.1111111111,3
L7UxfZyS_-jFOxRwG0SZWw,87,216,32,1675,197.35,3.9,3.5
voJwYWjdoiJABZGVKLe_5g,30,49,2,250,18.05,3.6,3.5
LXrq0Fw6MCz70KMA928ldQ,460,1847,216,11000,778.25,4.1,4
jh3envcc9pXs_LuR43qQ3A,18,28,6,75,220.2666666667,3.5333333333,3.5
UrIT2RgnCg3OfRBr9J3h7w,563,551,50,13575,587.9,3.95,4
3gW2RXszp01HcZqItaRKNw,3,0,0,25,1.5,2,3
dLcGMPuojXYjfbkgrEgO7g,45,90,8,625,311.15,4.35,4.5
OHsuvX4rmhnPvvRBb-QK7A,515,2348,272,12375,856.4,4.55,4.5
gb4O8S0R83-aMHIasNdlUg,14,18,0,0,15.7857142857,3.4285714286,3.5
oR8R39yGJQTRYEPAoJagrg,88,246,27,1700,235.65,4.35,4
iPxUYvC8tgt5rBr-IZlSeg,60,139,29,1000,71.55,4.35,4.5
pJ4dMyXSAcy5Pabo9JLHvw,79,131,15,1475,141.1,3.2,3.5
7xNe2WZAQUGMp1_CxGVKnQ,90,188,18,1750,203.7,3.05,3
-XN4Oi0UCBK7rE3MsSXdqw,61,53,4,1025,442.15,4.35,4.5
hP6fpujKsFWD5N__KZA4Iw,128,461,23,2700,157.6,4.1,4
Mm5gDG529KIcYMuz6PD20A,14,6,0,100,18,4.6,4.5
HgIqOb4R8gWy6dqwYkZfEA,42,61,15,550,51.3,4.3,4.5
9KT-mwtptjoiObuDQUTK5A,8,3,1,50,74.8333333333,4,4.5
qnKX52X6N9tp5qcK3QankA,3,0,3,0,106,4.3333333333,4.5
zw2iJahOnSxlzmRlF4al6g,79,435,41,1475,337.55,3.6,4
PIw0KFrq5juMyEKfsbmezg,13,22,0,25,110.25,2.1666666667,2
A2o42LeeXRoaTv4DYjqxnQ,5,18,2,0,35.6,3.2,3
85HH9yRM4G-9BCRtDf-94g,25,81,12,125,58.65,3.95,3.5
VtHKaOSOPhZqDGf85X1oiw,17,23,7,25,62.625,4.3125,4.5
1WtO5bEz8p3STXjp2CMmqw,7,14,3,0,11.7142857143,4.1428571429,4
